kecamatan,nama_taman,luas,type,alamat_lengkap,latitude,longitude,status,query_used,processed_at
BATUNUNGGAL,STADION PERSIB,23005.05,city_park,"Stadion Persib, Jl. A. Yani No.262, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia",-6.9164058,107.6298542,Success,"STADION PERSIB, BATUNUNGGAL, Bandung, Jawa Barat",2025-06-25 02:57:54
BATUNUNGGAL,TAMAN SALENDRO TIMUR,472,city_park,"Jl. Salendro Timur, Kec. Batununggal, Kota Bandung, Jawa Barat, Indonesia",-6.9399726,107.6354619,Success,"TAMAN SALENDRO TIMUR, BATUNUNGGAL, Bandung, Jawa Barat",2025-06-25 02:57:54
BATUNUNGGAL,TAMAN PULAU JALAN LASWI,234.4,city_park,"Jl. Laswi, Kec. Batununggal, Kota Bandung, Jawa Barat, Indonesia",-6.9206244,107.6308361,Success,"TAMAN PULAU JALAN LASWI, BATUNUNGGAL, Bandung, Jawa Barat",2025-06-25 02:57:55
BATUNUNGGAL,TAMAN RW 05,100.13,city_park,"Taman RW 05, Jl. Mekar Sejati No.10, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40237, Indonesia",-6.958104199999999,107.6050383,Success,"TAMAN RW 05, BATUNUNGGAL, Bandung, Jawa Barat",2025-06-25 02:57:55
BATUNUNGGAL,TAMAN RW 05,216.75,city_park,"Taman RW 05, Jl. Mekar Sejati No.10, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40237, Indonesia",-6.958104199999999,107.6050383,Success,"TAMAN RW 05, BATUNUNGGAL, Bandung, Jawa Barat",2025-06-25 02:57:55
BATUNUNGGAL,TAMAN RW 10,417.01,city_park,"3J6P+4C4 Taman RW 10 Gumuruh, Jl. Salendro Tim. V, Gumuruh, Batununggal, Bandung City, West Java 40275, Indonesia",-6.9397262,107.6360835,Success,"TAMAN RW 10, BATUNUNGGAL, Bandung, Jawa Barat",2025-06-25 02:57:56
BOJONGLOA KALER,TAMAN LINGKAR SELATAN/PASIRKOJA,852.25,city_park,"Komp. Taman Lkr. Sel., Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.9373084,107.5921529,Success,"TAMAN LINGKAR SELATAN/PASIRKOJA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:57:57
BOJONGLOA KALER,TAMAN PAGARSIH/JAMIKA,151,city_park,"Jl. Pagarsih, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat, Indonesia",-6.9222017,107.588552,Success,"TAMAN PAGARSIH/JAMIKA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:57:57
BOJONGLOA KALER,JALUR HIJAU PETA,2464.46,city_park,"Bojongloa Kaler, Bandung City, West Java, Indonesia",-6.9259906,107.5912622,Success,"JALUR HIJAU PETA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:57:57
BOJONGLOA KALER,JALUR HIJAU JAMIKA,820,city_park,"Jamika, Bojongloa Kaler, Bandung City, West Java, Indonesia",-6.9218978,107.5897202,Success,"JALUR HIJAU JAMIKA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:57:58
BOJONGLOA KALER,TAMAN BOJONGLOA / TUKANG RAMPE,68,city_park,"2QW8+2WC Taman bojongloa, Bojongloa, Kec. Rancaekek, Kabupaten Bandung, Jawa Barat 40394, Indonesia",-6.9549378,107.7672633,Success,"TAMAN BOJONGLOA / TUKANG RAMPE, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:57:58
BOJONGLOA KALER,TAMAN PASEBAN/KENCANA TIMUR,418,city_park,"Jl. Paseban Kencana Timur, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.9332059,107.587575,Success,"TAMAN PASEBAN/KENCANA TIMUR, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:57:59
BOJONGLOA KALER,TAMAN KOPO KENCANA,1249.7,city_park,"Komp. Kopo Plaza, Jl. Peta, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.933401,107.5898126,Success,"TAMAN KOPO KENCANA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:57:59
BOJONGLOA KALER,TAMAN TRITISAN KENCANA,956,city_park,"Jl. Tritisan Kencana, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.9353355,107.5870849,Success,"TAMAN TRITISAN KENCANA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:57:59
BOJONGLOA KALER,TAMAN PAYUNG KENCANA,605,city_park,"Jl. Payung Kencana, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.9353382,107.5874611,Success,"TAMAN PAYUNG KENCANA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:00
BOJONGLOA KALER,TAMAN TITISAN KENCANA,16,city_park,"Jl. Peta No.160, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233, Indonesia",-6.9343211,107.5915659,Success,"TAMAN TITISAN KENCANA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:00
BOJONGLOA KALER,JALUR HIJAU UNDAK KENCANA,84,city_park,"Jl. Undak Kencana, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat, Indonesia",-6.9360075,107.588204,Success,"JALUR HIJAU UNDAK KENCANA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:00
BOJONGLOA KALER,TAMAN RUKO KENCANA,876.82,city_park,"Jl. Peta No.160, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233, Indonesia",-6.9343211,107.5915659,Success,"TAMAN RUKO KENCANA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:01
BOJONGLOA KALER,TAMAN BABAKAN CIPARAY,35,city_park,"Jl. Babakan Ciparay No.112 194 A, Sukahaji, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40221, Indonesia",-6.92751,107.585388,Success,"TAMAN BABAKAN CIPARAY, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:01
BOJONGLOA KALER,TAMAN BABAKAN TAROGONG,616,city_park,"Babakan Tarogong, Bojongloa Kaler, Bandung City, West Java, Indonesia",-6.9269351,107.5926792,Success,"TAMAN BABAKAN TAROGONG, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:01
BOJONGLOA KALER,TAMAN SUDIRMAN/JAMIKA,286.6,city_park,"Taman Sudirman, Jl. Jend. Sudirman No.511, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.918728100000001,107.5868271,Success,"TAMAN SUDIRMAN/JAMIKA, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:02
BOJONGLOA KALER,TAMAN RW.04,80,city_park,"Taman RW 04 Holis Permai, Jl. Komp. Holis Permai IV No.7, Caringin, Bandung Kulon, Bandung City, West Java 40214, Indonesia",-6.9348959,107.5692372,Success,"TAMAN RW.04, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:02
BOJONGLOA KALER,TAMAN RW 09,109.45,city_park,"Taman RW 09, Jl. Nilem No.9, Cijagra, Lengkong, Bandung City, West Java 40265, Indonesia",-6.935754600000001,107.6200989,Success,"TAMAN RW 09, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:03
BOJONGLOA KALER,TAMAN RW 10,247.1,city_park,"3J6P+4C4 Taman RW 10 Gumuruh, Jl. Salendro Tim. V, Gumuruh, Batununggal, Bandung City, West Java 40275, Indonesia",-6.9397262,107.6360835,Success,"TAMAN RW 10, BOJONGLOA KALER, Bandung, Jawa Barat",2025-06-25 02:58:03
BOJONGLOA KIDUL,TAMAN LEUWIPANJANG/LINGKAR SELATAN,90.7,city_park,"Jl. Leuwi Panjang, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat, Indonesia",-6.9424364,107.5960499,Success,"TAMAN LEUWIPANJANG/LINGKAR SELATAN, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:04
BOJONGLOA KIDUL,TAMAN LINGKAR SELATAN/KOPO,128,city_park,"Komp. Taman Lkr. Sel., Kopo, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat, Indonesia",-6.9373158,107.5921438,Success,"TAMAN LINGKAR SELATAN/KOPO, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:04
BOJONGLOA KIDUL,TAMAN CIBADUYUT/SOEKARNO HATTA,182.5,city_park,"Jl. Soekarno-Hatta, Kota Bandung, Jawa Barat, Indonesia",-6.942695,107.6499866,Success,"TAMAN CIBADUYUT/SOEKARNO HATTA, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:04
BOJONGLOA KIDUL,TAMAN KOPO/ SOEKARNO HATTA,148,city_park,"Jl. Soekarno-Hatta, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat, Indonesia",-6.9474242,107.5973611,Success,"TAMAN KOPO/ SOEKARNO HATTA, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:05
BOJONGLOA KIDUL,TAMAN RW.02 KOMP. CIBADUYUT PERMAI,150,city_park,"Jl. Plaosan No.11, Cibaduyut Kidul, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40238, Indonesia",-6.9590852,107.5924128,Success,"TAMAN RW.02 KOMP. CIBADUYUT PERMAI, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:05
BOJONGLOA KIDUL,TAMAN JL. MUARA SARI RW. 11,100,city_park,"Jl. Muara Sari, Kb. Lega, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40235, Indonesia",-6.941832,107.6008838,Success,"TAMAN JL. MUARA SARI RW. 11, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:05
BOJONGLOA KIDUL,TAMAN RW 04,97,city_park,"Taman RW 04 Holis Permai, Jl. Komp. Holis Permai IV No.7, Caringin, Bandung Kulon, Bandung City, West Java 40214, Indonesia",-6.9348959,107.5692372,Success,"TAMAN RW 04, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:06
BOJONGLOA KIDUL,TAMAN RW 10 SITUSAEUR,97,city_park,"3J6P+4C4 Taman RW 10 Gumuruh, Jl. Salendro Tim. V, Gumuruh, Batununggal, Bandung City, West Java 40275, Indonesia",-6.9397262,107.6360835,Success,"TAMAN RW 10 SITUSAEUR, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:06
BOJONGLOA KIDUL,TAMAN RW 05 SITUSAEUR,-,city_park,"Taman RW 05, Jl. Mekar Sejati No.10, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40237, Indonesia",-6.958104199999999,107.6050383,Success,"TAMAN RW 05 SITUSAEUR, BOJONGLOA KIDUL, Bandung, Jawa Barat",2025-06-25 02:58:07
BUAHBATU,TAMAN DI JL. BUNGA BAKUNG RW. 07 KEL CIJAWURA,150,city_park,"Jl. Bunga Bakung Raya, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",-6.9574313,107.646482,Success,"TAMAN DI JL. BUNGA BAKUNG RW. 07 KEL CIJAWURA, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:07
BUAHBATU,TAMAN JUPITER UTAMA,92,city_park,"Jl. Yupiter Utama, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9443291,107.6620875,Success,"TAMAN JUPITER UTAMA, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:08
BUAHBATU,TAMAN BLOK D II A,670,city_park,"Blk. D, Sukapura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",-6.9334849,107.6555496,Success,"TAMAN BLOK D II A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:08
BUAHBATU,TAMAN BLOK D II D,649,city_park,"Blk. D, Sukapura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",-6.9334849,107.6555496,Success,"TAMAN BLOK D II D, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:08
BUAHBATU,TAMAN BLOK E II,1539,city_park,"Blk. E, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",-6.9610691,107.6515532,Success,"TAMAN BLOK E II, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:09
BUAHBATU,TAMAN BLOK D II F,190,city_park,"Blk. D, Sukapura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",-6.9334849,107.6555496,Success,"TAMAN BLOK D II F, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:09
BUAHBATU,TAMAN BLOK D II G,437,city_park,"Blk. D, Sukapura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",-6.9334849,107.6555496,Success,"TAMAN BLOK D II G, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:09
BUAHBATU,TAMAN BLOK D II H,413,city_park,"Blk. D, Sukapura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",-6.9334849,107.6555496,Success,"TAMAN BLOK D II H, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:10
BUAHBATU,TAMAN BLOK D II J,456,city_park,"Blk. D, Sukapura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",-6.9334849,107.6555496,Success,"TAMAN BLOK D II J, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:10
BUAHBATU,TAMAN BLOK U,236,city_park,"BUAH BATU, Jl. Buah Batu No.271, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.9465204,107.6323387,Success,"TAMAN BLOK U, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:11
BUAHBATU,TAMAN BLOK Z A,460,city_park,"Buahbatu, Bandung City, West Java, Indonesia",-6.9557189,107.6542139,Success,"TAMAN BLOK Z A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:11
BUAHBATU,TAMAN BLOK B A,349,city_park,"Buahbatu, Bandung City, West Java, Indonesia",-6.9557189,107.6542139,Success,"TAMAN BLOK B A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:11
BUAHBATU,TAMAN BLOK A DAN B,1499,city_park,"Blk. A, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9569278,107.6632001,Success,"TAMAN BLOK A DAN B, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:12
BUAHBATU,TAMAN BLOK B B (TAMAN RW 13),900,city_park,"4M8C+657 Taman RW 13 Jatihandap, Jl. Kp. Sinom, Cikadut, Cimenyan, Bandung Regency, West Java 40191, Indonesia",-6.8844572,107.6704319,Success,"TAMAN BLOK B B (TAMAN RW 13), BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:12
BUAHBATU,TAMAN BLOK K,3879,city_park,"Blk. K, Margahayu Utara, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40224, Indonesia",-6.9480636,107.5747951,Success,"TAMAN BLOK K, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:12
BUAHBATU,TAMAN BLOK N,600,city_park,"Blk. N, Buahbatu, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9788484,107.6696066,Success,"TAMAN BLOK N, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:13
BUAHBATU,TAMAN BLOK S A,706.46,city_park,"Buahbatu, Bandung City, West Java, Indonesia",-6.9557189,107.6542139,Success,"TAMAN BLOK S A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:13
BUAHBATU,TAMAN BLOK S B,680,city_park,"Komplek Griya Bandung Indah blok i-5 no 23A, Buahbatu, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9743638,107.6683094,Success,"TAMAN BLOK S B, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:13
BUAHBATU,TAMAN BLOK R A,1010.22,city_park,"Buahbatu, Bandung City, West Java, Indonesia",-6.9557189,107.6542139,Success,"TAMAN BLOK R A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:14
BUAHBATU,TAMAN BLOK R B,320.64,city_park,"Buahbatu, Bandung City, West Java, Indonesia",-6.9557189,107.6542139,Success,"TAMAN BLOK R B, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:14
BUAHBATU,TAMAN BLOK R/O,938.55,city_park,"Blk. R, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",-6.9281395,107.7196306,Success,"TAMAN BLOK R/O, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:15
BUAHBATU,TAMAN BLOK Q2 A,1106,city_park,"Buahbatu, Bandung City, West Java, Indonesia",-6.9557189,107.6542139,Success,"TAMAN BLOK Q2 A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:15
BUAHBATU,TAMAN BLOK Q2 B,567,city_park,"BUAH BATU, Jl. Buah Batu No.147, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.9376593,107.6230322,Success,"TAMAN BLOK Q2 B, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:16
BUAHBATU,TAMAN BLOK H2,483,city_park,"Blk. H2, Pasanggrahan, Kec. Ujung Berung, Kota Bandung, Jawa Barat 40617, Indonesia",-6.9064302,107.7152478,Success,"TAMAN BLOK H2, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:16
BUAHBATU,TAMAN BLOK K2 A,420,city_park,"Blok K2, Buahbatu, Bojongsoang, Bandung Regency, West Java 40287, Indonesia",-6.9734189,107.6670109,Success,"TAMAN BLOK K2 A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:16
BUAHBATU,TAMAN BLOK L2 A,1835,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:17
BUAHBATU,TAMAN BLOK G2,1781,city_park,"Blk. G2, Sukamenak, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40227, Indonesia",-6.9769591,107.5829935,Success,"TAMAN BLOK G2, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:17
BUAHBATU,TAMAN BLOK L2 B,437,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 B, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:18
BUAHBATU,TAMAN BLOK L2 C,375,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 C, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:18
BUAHBATU,TAMAN BLOK L2 D,874,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 D, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:18
BUAHBATU,TAMAN BLOK L2 F,437,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 F, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:19
BUAHBATU,TAMAN BLOK L2 G,437,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 G, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:19
BUAHBATU,TAMAN BLOK L2 (AL BAYAN),816,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 (AL BAYAN), BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:20
BUAHBATU,TAMAN BLOK L2 H,460,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 H, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:20
BUAHBATU,TAMAN BLOK L2 I,1994,city_park,"Blk. L2, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9716962,107.6550752,Success,"TAMAN BLOK L2 I, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:21
BUAHBATU,TAMAN BLOK B2 C,663,city_park,"Blk. B2, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat, Indonesia",-6.9652852,107.6765029,Success,"TAMAN BLOK B2 C, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:21
BUAHBATU,TAMAN BLOK A2,1922,city_park,"Bl. A2, Bojongsoang, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40288, Indonesia",-6.9855778,107.6350085,Success,"TAMAN BLOK A2, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:21
BUAHBATU,TAMAN BLOK D2 A,378,city_park,"Blk. D2A, Cikadut, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191, Indonesia",-6.8891657,107.6767919,Success,"TAMAN BLOK D2 A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:22
BUAHBATU,TAMAN BLOK E2 B,108,city_park,"Jl. Nata Endah No.2B blok E, Sayati, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40228, Indonesia",-6.961964999999999,107.5742505,Success,"TAMAN BLOK E2 B, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:22
BUAHBATU,TAMAN BLOK E2 D,56.04,city_park,"Jl. Kristal Blk. E2, Kec. Margahayu, Kabupaten Bandung, Jawa Barat, Indonesia",-6.9760558,107.5812937,Success,"TAMAN BLOK E2 D, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:23
BUAHBATU,TAMAN BLOK G2,625,city_park,"Blk. G2, Sukamenak, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40227, Indonesia",-6.9769591,107.5829935,Success,"TAMAN BLOK G2, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:23
BUAHBATU,TAMAN BLOK N2,600.02,city_park,"Jl. Jupiter Barat I No.6, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.942962199999999,107.6607625,Success,"TAMAN BLOK N2, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:23
BUAHBATU,TAMAN BLOK O2 A,180,city_park,"Blk. O2, Bumiwangi, Kec. Ciparay, Kabupaten Bandung, Jawa Barat 40381, Indonesia",-7.0373944,107.6957407,Success,"TAMAN BLOK O2 A, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:24
BUAHBATU,TAMAN BLOK O2 B,230.67,city_park,"Blk. O2, Bumiwangi, Kec. Ciparay, Kabupaten Bandung, Jawa Barat 40381, Indonesia",-7.0373944,107.6957407,Success,"TAMAN BLOK O2 B, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:24
BUAHBATU,TAMAN BLOK O2 C,47.08,city_park,"Blk. O2, Bumiwangi, Kec. Ciparay, Kabupaten Bandung, Jawa Barat 40381, Indonesia",-7.0373944,107.6957407,Success,"TAMAN BLOK O2 C, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:25
BUAHBATU,TAMAN BLOK T2 DEPAN NO. 24,557,city_park,"Blk. T2, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9415214,107.6615957,Success,"TAMAN BLOK T2 DEPAN NO. 24, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:25
BUAHBATU,TAMAN BLOK V2,2173,city_park,"Buahbatu, Bandung City, West Java, Indonesia",-6.9557189,107.6542139,Success,"TAMAN BLOK V2, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:26
BUAHBATU,TAMAN BLOK M2,413,city_park,"Jl. Gatot Subroto No.289, Cibangkong, Kec. Batununggal, Kota Bandung, Jawa Barat 40273, Indonesia",-6.9260199,107.6365922,Success,"TAMAN BLOK M2, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:26
BUAHBATU,TAMAN BLOK B2 B,770,city_park,"Blk. B2, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat, Indonesia",-6.9652852,107.6765029,Success,"TAMAN BLOK B2 B, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:27
BUAHBATU,TAMAN RW 04,273.25,city_park,"Taman RW 04 Tamansari, Jl. Kebon Bibit No.2a, Tamansari, Bandung Wetan, Bandung City, West Java 40116, Indonesia",-6.8979075,107.6087585,Success,"TAMAN RW 04, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:27
BUAHBATU,TAMAN RW 02,446.47,city_park,"Buahbatu, Bandung City, West Java, Indonesia",-6.9557189,107.6542139,Success,"TAMAN RW 02, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:27
BUAHBATU,TAMAN RW 13,315.56,city_park,"4M8C+657 Taman RW 13 Jatihandap, Jl. Kp. Sinom, Cikadut, Cimenyan, Bandung Regency, West Java 40191, Indonesia",-6.8844572,107.6704319,Success,"TAMAN RW 13, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:28
BUAHBATU,TAMAN RW 07,359.32,city_park,"3M6F+VQP Taman RW 07 Cisaranten Endah, Cisaranten Endah, Arcamanik, Bandung City, West Java 40292, Indonesia",-6.9377852,107.6744458,Success,"TAMAN RW 07, BUAHBATU, Bandung, Jawa Barat",2025-06-25 02:58:28
CIBEUNYING KALER,TAMAN SUPRATMAN/WARGA,175,city_park,"Jl. Tm. Cibeunying Sel. No.28, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9058464,107.6246056,Success,"TAMAN SUPRATMAN/WARGA, CIBEUNYING KALER, Bandung, Jawa Barat",2025-06-25 02:58:29
CIBEUNYING KALER,JALUR PAHLAWAN,3000,city_park,"Jl. Pahlawan, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat, Indonesia",-6.8972589,107.634452,Success,"JALUR PAHLAWAN, CIBEUNYING KALER, Bandung, Jawa Barat",2025-06-25 02:58:29
CIBEUNYING KALER,TAMAN BATIK TIGA NEGRI,1246.25,city_park,"4J4J+3QX, Sukaluyu, Cibeunying Kaler, Bandung City, West Java 40123, Indonesia",-6.8947504,107.6319935,Success,"TAMAN BATIK TIGA NEGRI, CIBEUNYING KALER, Bandung, Jawa Barat",2025-06-25 02:58:29
CIBEUNYING KALER,TAMAN SIDOLUHUR,1425,city_park,"Jl. Taman Sido Luhur, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40123, Indonesia",-6.8936728,107.6328752,Success,"TAMAN SIDOLUHUR, CIBEUNYING KALER, Bandung, Jawa Barat",2025-06-25 02:58:30
