,nama,alamat,kecamatan,type,tahun,source_file,Jumlah Penduduk,Luas Wilayah,Kepadatan Jiwa
2047,MR KRIUK FRIED CHICKEN CIHAUR GEULIS BANDUNG,CIBEUNYING KALER CIHAURGEULIS,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,70662.0,4.64,15228.88
2048,NASI KUNING AYAM PENYET BUNG IWAN,"3JXG+XR5, JL. PUSDAI",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2049,RICEBOWL 28,GG. RUKUN NO.27,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2050,RUMAH BEELICIOUS RICEBOWL,GG. SUKALUYU I NO.27,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2051,SEAFOOD KILOAN BANG BOPAK ( PUSAT KATAMSO ),JL. BRIGADIR JEND. KATAMSO NO.33,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2052,TONES NO.6,JL. TERUSAN CISOKAN NO.6,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2053,WARUNG NASI MASAKAN SUNDA IBU DEDEH,3JXG+JPJ,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,70662.0,4.64,15228.88
2054,BPK. INGANTA JUMPA,"NO 211 C, JL. CIKUTRA",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2055,CABITEA CAFÉ & RESTO,JL. CIKUTRA NO.201,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2056,CAFÉ CINDE,JL. PAHLAWAN NO.58,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2057,DAPUR SUKI BANDUNG,"JLN. PHH MUSTOFA BELAKANG PRIME PARK HOTEL CIKUTRA SUKASARI II
  RT 01 RW 04 NO. 24/140D",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2058,DIMSUM 88 DU,JL. CIKUTRA BARU VIII NO.12,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2059,DIMSUM GO!!!,JL. CIKUTRA NO.212,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2060,DOYAN DIMSUM,JL. CIKUTRA NO.37,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2061,DE.U COFFEE DAGO,JL. RANCAKENDAL NO.7,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2062,AR CHICKEN,JLN. BRIGJEND KATAMSO GG. 8A,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2063,AYAM PENYET & RICE BOWL DRINK ON,JL. TERUSAN CISOKAN NO.24,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2064,BERGERAK BURGER,JL. MUARARAJEUN NO.52,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2065,BURGERCHILL,"3JWJ+274, JL. MUARARAJEUN BARU",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2066,CAFE WIFI.ID CORNER,JL. SUPRATMAN NO.62,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2067,DABELYUW KITCHEN,JL. PAHLAWAN NO.43,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2068,DANCING PIZZA,JL. MUARARAJEUN TENGAH NO.4,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2069,DIMSUM 84,JL. BRIGADIR JEND. KATAMSO,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2070,GEO EDU COFFEE,"SIDE AREA MUSEUM GEOLOGI, JL. DIPONEGORO NO.57",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2071,GREAT DIMSUM BANDUNG 2,JL. PUSDAI,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2072,GREAT DIMSUM BANDUNG 3,JL. PAHLAWAN NO.100,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2073,KEDAI MAS ENTOH,JL. BRIGADIR JEND. KATAMSO NO.41,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2074,KEDAI UWINGS,"3JXG+VP5, JL. PUSDAI",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2075,DOESOENKOPAY,JL. RANCAKENDAL NO.232,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2076,FANCY FOOD,4J7P+CMF,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,70662.0,4.64,15228.88
2077,HOKBEN CIKUTRA,JL. CIKUTRA BARAT NO.36,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2078,HOTUDOGU.FOOD,JL. ALFA NO.4,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2079,KEDAI SHAWARMA,JL. CIKUTRA BARAT NO.56,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2080,LASAGNA ARDIVA,JL. ARUMANIS NO.3,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2081,LITTLE WINGS HUB,JL. CIGADUNG RAYA BARAT NO.2,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2082,ODEP PEDO CATERING,JL. CIBEUNYING KOLOT II,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2083,RUMAH MAKAN DITA,JL. CIKUTRA BARAT NO.38,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2084,RUMAH MAKAN GRATIS UWAIS BANDUNG,JL. CIBEUNYING PERMAI III NO.17,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2085,URBANE CAFÉ,JL. CIGADUNG RAYA BARAT NO.5,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2086,WARUNG NASI IBU DIAH,JL. RAYA GOLF DAGO NO.2,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2087,WARUNG NASI RIRIK,JL. CIGADUNG RAYA BARAT NO.20,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2088,YUFETO CATERING (HEAD OFFICE),"JL KASUNGKA, NO. 3, DAGO RANCAKENDAL CIGADUNG, CIGADUNG,
  CIBEUNYING KALER",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2089,CONGO GALLERY & CAFE,JL. RANCA KENDAL LUHUR NO.8 DAGO,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2090,OSHI-OSHI SUSHI - METRO INDAH MALL,JL. MTC BARAT BLOK E6,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2091,BORNEO BURGER,JL. NEPTUNUS TENGAH I NO.9,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2092,FABRIC BURGER & HOTDOG,JL. YUPITER BARAT XII NO.10A,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2093,APRILIA CAFE AND RESTO,"METRO KITCHEN SF A1 ( LT. 2) METRO INDAH MALL, JL. SOEKARNO
  HATTA",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2094,RED 'O RICEBOWL,"KOMPLEK MARGAHAYU RAYA, ⛉ JL. YUPITER BARAT VII NO.47 BLOK N2",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2095,DIMSUM BANDUNG,JL. TAMAN JUPITER BARAT JL. YUPITER BARAT XII NO.10A BLOK M2,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2096,THE HALAL DIMSUM,JL. CIJAWURA GIRANG III NO.12,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2097,METROFISH,JL. TAMAN JUPITER BLOK M II NO.21,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2098,ALOHA AINA,JL. CIGADUNG SELATAN NO.3,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2099,TEKUN.ID CIKUTRA,CIBEUNYING KALER CIGADUNG,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2100,BURGER LAVER,"MASJID AL MUQORROBIN, JL. CIGADUNG RAYA TIMUR NO.86",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2101,DANCE FLOUR BAKED GOODS & BEVERAGES,JL. CIGADUNG RAYA BARAT NO.2,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2102,DIALOGUE.CGD,"GG. PESANTREN TENGAH NO.55, RT.02/RW.05",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2103,DIATURI,JL. CIGADUNG VALLEY RESIDENCE NO.D1,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2104,DIMSUM CILAKI 59,JL. CIBEUNYING PERMAI RAYA,cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2105,DIMSUM MITOHA,"JL. BOJONG TENGAH NO.55, RT.04/RW.12",cibeunying kaler,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2106,YAMI DIMSUM,JL. MARGACINTA NO.93,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2107,MEGUMI DIMSUM,JL. MARGACINTA JL. CIWASTRA NO.89A,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2108,DIMSUM.BDG,JL. MARGACINTA NO.98,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2109,OHID SOCIAL BAR,"3M34+482, JL. NEPTUNUS BARAT III",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2110,NAV METRO MALL INDAH,"KOMPLEK METRO INDAH MALL LT. 01 BLOK C-D, JL. SOEKARNO HATTA
  NO.590 A",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2111,SADAPUR CATERING,"BLOK J2, JL. JUPITER BARAT KOMPLEK MARGAHAYU RAYA NO.80",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2112,FOOD COURT METRO KITCHEN,JL. MTC BARAT NO.590,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2113,MCDONALD'S - SOEKARNO HATTA,"JL. SOEKARNO HATTA NO.610, RT.01/RW.01",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2114,HWA THAI FOOD,"METRO INDAH MALL, JL. SOEKARNO HATTA NO.590 FOOD COURT, NO. 10",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2115,NASI MANDHI BOSGIL BUAH BATU,JL. RANCABOLANG,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2116,DAISUKI SUKI & BBQ,"METRO INDAH MALL, LANTAI 2",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2117,WARUNG NASI BU'E-DHIVA KHAS SUNDA,"3M87+HFM, JL. KAWALUYAAN RAYA",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2118,COFFEELAND INDONESIA STORE,JL. ISTANA ELOK NO.10,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2119,WARUNG MAKAN DAHA,JL. SOEKARNO HATTA NO.689,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2120,TEJA DIMSUM (PRODUSEN DIMSUM MODERN),JL. KAWALUYAAN INDAH RAYA NO.3A,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2121,RM FAMILY TIGA,"3M76+374 DN, JL. KAWALUYAAN RAYA",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2122,AA DIMSUM,JL. SOEKARNO HATTA NO.729,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2123,RESTO DUNIA VEGAN,"NO.B2 NO 319, JL. CIWASTRA",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2124,KABEH BARUDAK MOTZ,"2JXX+CF4, GG. ABAH DJARKASIH",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2125,AQIQAH EXPRESS OFFICE BANDUNG,"YAYASAN ANAK SHALEH, JL. RANCABOLANG DEPAN MASJID ALTHAF NO.1",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2126,CAFE DI BANDUNG,"PUSKOPAD, JL KARTIKA V BLK. H NO.13",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2127,ON.LOC RESTO,JL. MARGACINTA NO.71,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2128,CA-CA KITCHEN,JL. ANTAWANGI NO.2,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2129,BERGERAKGEH!,JL. CIPAGALO GIRANG NO.15,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2130,NASI ARABIC UMMU ASYAM,JL. KENCANA ASRI NO.20 BLOK F,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2131,BATAGOR BAROKAH CILOK & SOMAY,JL. TERUSAN KIARACONDONG NO.226,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2132,YASAKA FRIEDCHICKEN,JL. MARGACINTA NO.31,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2133,DECHICK FRIED CHICKEN JALAN LOGAM,JL. LOGAM,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2134,JAJANKEUN CORNDOG,JL. CIWASTRA NO.219,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2135,KIM.SYND,JL. MARGA KENCANA SEL. NO.4,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2136,OPANG RESTO INI LAKNAT,"NO.55CIJAURAKEC, JL. CIJAWURA HILIR NO.55",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2137,SOSIS BAKAR MAS BOY,JL. MARGA BARU NO.11,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2138,RICEBOX NABOX,JL. KENCANA ARUM VI NO.5 BLOK S,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2139,NASI RICEBOWEL,2MR4+RQF,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,104434.0,7.46,13999.2
2140,WARUNG SATE IBU YANTI,JL. IBRAHIM ADJIE JL. TERUSAN KIARACONDONG NO.272,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2141,GET EAT,JL.TERUSAN CIJAURA GG.MARGA ASIH VA NOMER 93 RT 03 RW 10 40287,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2142,PAVLOVA DESSERT BANDUNG,"TERUSAN, JL. CIWASTRA NO.112A",buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2143,DESSERT PANDANWANGI,JL. KENCANAWANGI 1 NO.1G,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2144,MYCOOKIES.ID,SARIE BUNGA BAKUNG RESIDENCE C 69,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,104434.0,7.46,13999.2
2145,DOM DIM SUM,JL. IBRAHIM ADJIE NO.55,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2146,DIMSUM HOUSE,JL. MEKAR UTAMA NO.122,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2147,DE.U COFFEE MEKARWANGI,JL. MEKAR LAKSANA NO.8B,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2148,SUGE ID,JL. RAYA KOPO NO.164,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2149,AYAMFRESH.ID,"PD RAHMA AS BR, PASAR LEUWI PANJANG, SAMPING",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2150,RUTE KOPDAR BANDUNG 2023,"LEUWI PANJANG, JL. LEUWI PANJANG NO.46 BLOK A-C",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2151,ON/OFF COFFEE,"CLEANBOX INDONESIA, JL. LEUWI PANJANG NO.46A 2ND FLOOR",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2152,ARMOR GENUINE URBAN FOREST,"JL. LEUWI PANJANG NO.86, RT.01/RW.04",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2153,RESTO SHOPEEFOOD BEKAL DARI RUMAH,"RT13 RW 04, JL. KEBONLEGA 1",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2154,LET'S GO EAT,"BELAKANG RS. IMMANUEL, JL. LEUWI PANJANG NO.33",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2155,MASAKAN OI CHINESE FOOD HALAL,JL. RAYA KOPO NO.137,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2156,WARUNG ONLINE SITUSAEUR,JL. TERUSAN GG. H. SAMSUDIN NO.12,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2157,DAPUR MIMIH 410,"JL. NYENGSERET SELATAN NO.410/198 B, RT.05/RW.03",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2158,MOU DIMSUM,BOJONGLOA KIDUL SITUSAEUR,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,87988.0,5.2,16920.77
2159,PEPEY AREA,2JRV+QC6,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,104434.0,7.46,13999.2
2160,KEBAB TURKI ORGANIC,JL. IBRAHIM ADJIE NO.272,buahbatu,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2161,SAWASDEE THAI RESTAURANT,JL. MEKAR UTAMA I NO.10,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2162,KOPI-Q,"KOMPLEK ISTANA MEKAR WANGI, RUKO NO. 1-5, JL. MEKAR AGUNG",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2163,CHINESE RESTAURANT 99,"JL. MEKAR UTAMA, NO. 99 - 100, MEKARWANGI, ASTANAANYAR",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2164,PORK & GRILL,JL. MEKAR LAKSANA NO.21C,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2165,MABOO BBQ RESTO,JL. MEKAR UTAMA NO.81,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2166,PORK & GRILL FOOD FEST,JL. MEKAR UTAMA NO.112B,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2167,GRAND WINGHENG HONGKONG DIMSUM MEKAR WANGI,JL. MEKAR LAKSANA NO.8B,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2168,中华餐厅,JALAN MEKAR UTAMA 111 L&M,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,87988.0,5.2,16920.77
2169,BURGER K&Y,"GG. WARNA CINTA NO.20, RT.04/RW.03",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2170,BILBEN EATS,JL. MEKAR UTAMA NO.66,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2171,NIIS HEALTHY BAR,"SINGGASANA PRADANA, JL. INDRA PRAHASTA TIM. NO.1C",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2172,MALA BOWL,JL. MEKAR UTAMA KOMPLEK NO.55,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2173,HANNARA MEKARWANGI,JL. RD RANGGA KENCANA NO.33,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2174,FORMAGGI PIZZA,JL. INDRA PRAHASTA TIM. NO.3,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2175,SEAFOOD KILOAN BANG BOPAK CAB. MEKARWANGI,JL. INDRAYASA NO.100,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2176,HARU CAFE,JL. MEKAR UTAMA NO.111D,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2177,TOKO NEW BARU,JL. SOEKARNO HATTA NO.238 (DEPAN TERMINAL),kiaracondong,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2178,VEIMO VEGETARIAN IS MODERN,PERUMAHAN JL. MEKAR AGUNG NO.53A,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2179,KITCHEN VEGGIE,JL. MEKAR AGUNG NO.53A,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2180,JACK HOWARD DINING,JL. MEKAR LAKSANA NO.11 D DAN E,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2181,RAMEN 38 SANPACHI MEKARWANGI,JL. MEKAR UTAMA NO.112,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2182,KUMAW • MEKAR WANGI,2HWX+W26,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,87988.0,5.2,16920.77
2183,SHU YUE JIAN,JL. MEKAR LAKSANA,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2184,MY MEAL CATERING,JL. MEKAR AGUNG NO.101,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2185,SHABU SEI,JL. MEKAR UTAMA NO.89,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2186,四川餐馆,"2JW3+MC8, JL. MEKAR LAKSANA",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2187,D'PLATE RESTO CAB. MEKARWANGI,JL. MEKAR UTAMA NO.111E,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2188,KOJA SATAY HOUSE,JL. MEKAR UTAMA NO.111 C,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2189,"POTS AND PANS • HOT POT • BBQ • DIMSUM (POTS & PANS
  HOTPOT)",JL. MEKAR LAKSANA NO.8B,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2190,SHOYU TENDON,JL. MEKAR UTAMA NO.112B,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2191,LIMAU - MEKARWANGI BANDUNG,JL. MEKAR LAKSANA NO.10,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2192,FARMEST URBAN FARMING,"KOMPLEKS SINGGASANA PRADANA, JL. INDRA PRAHASTA BAR. NO.19",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2193,@WARUNK BIG,"GEDUNG YAMAHA BIG MOTOR, JL. CIBADUYUT NO.188",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2194,WARUNG IBU AISAH,JL. CIPARAY TENGAH NO.44,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2195,THE ENDEUS,JL. BOROBUDUR NO.12,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2196,RM FAMILY RAYA,JL. CIBADUYUT NO.259,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2197,GOODELLY GLUTEN FREE,JL. RADEN MERTALAYA NO.38,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2198,DAPUR WINGS,"JL. KARASAK SEL. NO.54, RT.8/RW.5",bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2199,VAPE AND BURGER KANG,JL. CIBADUYUT NO.55A,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2200,HOT CHICKEN,JL. CIBADUYUT NO.36,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2201,CARNE SMOKED BBQ,JL. KARASAK NO.109,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
2202,FABAS KITCHEN,JL. KARASAK BAR. NO.4,bojongloa kidul,restaurant,2024,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
