id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_taman,lokasi,luas,satuan,tahun
551,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN PERUMNAS SARIJADI,PERUMANAS SARIJADI BLOK 5 - 7 -9 -13 -15,7447,METER PERSEGI,2017
552,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,JALUR DR. DJUNDJUNAN,JL. DR. DJUNDJUNAN - JL. SURIA SUMANTRI,6258.56,METER PERSEGI,2017
553,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,JALUR PASTEUR I,JL. PASTEUR,4952.5,METER PERSEGI,2017
554,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN EKS SPBU SUKAJADI,JL. PASTEUR,4251.03,METER PERSEGI,2017
555,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAJADI/PANGLAYUNGAN,JL. SUKAJADI,2699.08,METER PERSEGI,2017
556,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAJADI/KARANGTINEUNG,JL. SUKAJADI,1940.5,METER PERSEGI,2017
557,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN ANGKLUNG,JL. SUKAJADI,1823.52,METER PERSEGI,2017
558,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAJADI/EYKMAN,JL. SUKAJADI,1733.44,METER PERSEGI,2017
559,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SETIABUDHI/CIPAGANTI,JL. DR. SETIABUDI,1529.7,METER PERSEGI,2017
560,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SURYA SUMANTRI,JL. SURYA SUMANTRI / DR. JUNJUNAN,983.2,METER PERSEGI,2017
561,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SETIABUDHI/SINDANG SIRNA,JL. SUKAJADI,972,METER PERSEGI,2017
562,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,JALUR PASTEUR I,JL. PASTEUR,900,METER PERSEGI,2017
563,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,PULAU JALAN PASIRKALIKI/PASTEUR,JL. SUKAJADI,895.6,METER PERSEGI,2017
564,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN PULAU JL. SETIABUDHI - JL. SUKAJADI,JL. SETIABUDHI - JL. SUKAJADI,796.09,METER PERSEGI,2017
565,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN PRO. EYKMAN/MAKMUR,JL. EYKMAN,790,METER PERSEGI,2017
566,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAMULYA/PASTEUR,JL. PASIRKALIKI,782.52,METER PERSEGI,2017
567,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUDUT PASIRKALIKI 1,JL. PASTEUR,593.31,METER PERSEGI,2017
568,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUDUT PASIRKALIKI 2,JL. PASIRKALIKI,536,METER PERSEGI,2017
569,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKARASA,JL. SUKARASA,500,METER PERSEGI,2017
570,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,LAPANG VOLI PERUMAHAN SUKAMULYA INDAH,KOMPLEK PERUMAHAN SUKAMULYA INDA,408,METER PERSEGI,2017
571,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAJADI/CEMARA,JL. SUKAJADI,395,METER PERSEGI,2017
572,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAMULYA BUNDERAN,JL. PASTEUR,378.5,METER PERSEGI,2017
573,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN TENTERAM,JL. TENTERAM,365.6,METER PERSEGI,2017
574,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,JALUR HIJAU JALUR BUNGUR,JL. BUNGUR,264,METER PERSEGI,2017
575,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAJADI/KARANGTINGGAL,JL. SUKAJADI,250,METER PERSEGI,2017
576,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAJADI/SUKAMAJU,JL. SUKAJADI,200,METER PERSEGI,2017
577,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SUKAGALIH,JL. SUKAGALIH (DEPAN KELURAHAN),99,METER PERSEGI,2017
578,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,TAMAN SETRA RIA,JL. SETRA RIA,49,METER PERSEGI,2017
579,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,LAPANGAN OLAHRAGA KOMPLEK KPAD,KOMPLEK KPAD GEGERKALONG,20150,METER PERSEGI,2017
580,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,JALUR RAYA KOMPLEK KPAD,KOMPLEK KPAD GEGERKALONG,12900,METER PERSEGI,2017
581,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN BATU,JL. CIJEROKASO,2990.33,METER PERSEGI,2017
582,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN ANAK KOMPLEK KPAD GEGERKALONG,KOMPLEK KPAD GEGERKALONG,2007,METER PERSEGI,2017
583,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,LAPANGAN TENIS,JL. CIJEROKASO,1653.42,METER PERSEGI,2017
584,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN PARKIR,JL. CIJEROKASO,1162.12,METER PERSEGI,2017
585,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN MASJID DAN MASJID,JL. CIJEROKASO,956.54,METER PERSEGI,2017
586,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN SUKAJADI/SETIABUDHI,JL. SETIABUDHI,769.03,METER PERSEGI,2017
587,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,LAPANG BASKET DAN GROUND TANK II,JL. CIJEROKASO,762.74,METER PERSEGI,2017
588,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN KAV. 10 - JEMBATAN 1,JL. CIJEROKASO,744.8,METER PERSEGI,2017
589,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN SETIABUDHI/KARANG SARI,JL. SETIABUDHI,661.35,METER PERSEGI,2017
590,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN PINTU GERBANG,JL. CIJEROKASO,574.05,METER PERSEGI,2017
591,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN WTP (GROUN TANKI),JL. CIJEROKASO,552,METER PERSEGI,2017
592,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN LANSIA KOMPLEK KPAD GEGERKALONG,KOMPLEK KPAD GEGERKALONG,510,METER PERSEGI,2017
593,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN PLAY GROUND I,JL. CIJEROKASO,464.91,METER PERSEGI,2017
594,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN PLAY GROUND II,JL. CIJEROKASO,361.75,METER PERSEGI,2017
595,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN BATAS KOTA SETIABUDHI,JL. SETIABUDHI,350,METER PERSEGI,2017
596,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN KAV. 68 - 69,JL. CIJEROKASO,209,METER PERSEGI,2017
597,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN BLOK F,JL. CIJEROKASO,186.18,METER PERSEGI,2017
598,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN GEGERKALONG/SETIABUDHI,JL. SETIABUDHI,152.8,METER PERSEGI,2017
599,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN KAV. 88 - 106,JL. CIJEROKASO,95.75,METER PERSEGI,2017
600,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN KAV. 79,JL. CIJEROKASO,88.75,METER PERSEGI,2017
601,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,TAMAN SEBRANG F. 07,JL. CIJEROKASO,53.75,METER PERSEGI,2017
602,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN VIADUCT (PELAJAR PEJUANG DAN LASKAR WANITA),JL. STASIUN TIMUR,2550.45,METER PERSEGI,2017
603,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN MERDEKA (TAMAN DEWI SARTIKA),JL. MERDEKA,14729,METER PERSEGI,2017
604,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN HALAMAN BALAI KOTA,JL. WASTUKENCANA,6344.9,METER PERSEGI,2017
605,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN TONGKENG,JL. TONGKENG,3610.5,METER PERSEGI,2017
606,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,JALUR SUPRATMAN,JL. SUPRATMAN,3370.6,METER PERSEGI,2017
607,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN JL. MEKAR AGUNG (PERUMAHAN BUMI ASRI PADASUKA III),JL. MEKAR AGUNG,3331.44,METER PERSEGI,2017
608,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN SURAPATI/CICAHEUM I,JL. SURAPATI,2625,METER PERSEGI,2017
609,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN SENTRUM,JL. BELITUNG,2100.75,METER PERSEGI,2017
610,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,JALUR ACEH II,JL. ACEH,1840,METER PERSEGI,2017
611,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN EKS SPBU DEPAN TAMAN PRAMUKA,JL. LLRE MARTADINATA,1566,METER PERSEGI,2017
612,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN SURAPATI/CICAHEUM II,JL. SURAPATI,1543.7,METER PERSEGI,2017
613,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN AIR MANCUR VANDA,JL. MERDEKA,976,METER PERSEGI,2017
614,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN JL. ANGGREK,JL. ANGGREK,890,METER PERSEGI,2017
615,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,JALUR ACEH I,JL. ACEH,867.8,METER PERSEGI,2017
616,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN JL. MEKAR CEMERLANG (PERUMAHAN BUMI ASRI PADASUKA III),JL. MEKAR CEMERLANG,816,METER PERSEGI,2017
617,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN R.E MARTADINATA/ACEH,JL. R.E. MARTADINATA,765.5,METER PERSEGI,2017
618,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN KOSAMBI,JL. KOSAMBI,759,METER PERSEGI,2017
619,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN RIAU/A. YANI,JL. RIAU,685.6,METER PERSEGI,2017
620,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN BUTON,JL. BUTON,612.7,METER PERSEGI,2017
621,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,JALUR WASKA BARAT,JL. WASKA,458.6,METER PERSEGI,2017
622,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN CISADEA,JL. CISADEA,412.25,METER PERSEGI,2017
623,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,BAK BUNGA ACEH/SUMATERA,JL. ACEH,405.6,METER PERSEGI,2017
624,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN KATAMSO,JL. KATAMSO,340,METER PERSEGI,2017
625,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN LOMBOK,JL. AMBON - JL. LOMBOK,330,METER PERSEGI,2017
626,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN JL. MEKAR KENCANA (PERUMAHAN BUMI ASRI PADASUKA III),JL. MEKAR KENCANA,320,METER PERSEGI,2017
627,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN NIAS,JL. NIAS,310,METER PERSEGI,2017
628,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN JL. MEKAR ASIH (PERUMAHAN BUMI ASRI PADASUKA III),JL. MEKAR ASIH,247.8,METER PERSEGI,2017
629,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN SIMPANG LIMA,JL. ASIA AFRIKA,244.7,METER PERSEGI,2017
630,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN JL. DIPONEGORO - JL. CITARUM,JL. DIPONEGORO - JL. CITARUM,235,METER PERSEGI,2017
631,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN JL. MEKAR WANGI RUKO (PERUMAHAN BUMI ASRI PADASUKA III),JL. MEKAR WANGI RUKO,190,METER PERSEGI,2017
632,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN TEXAS SISTER CITY 1,JL. WASTUKENCANA - JL. PURNAWARMAN,181.6,METER PERSEGI,2017
633,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN PATUNG BOLA,JL. LEMBONG,170,METER PERSEGI,2017
634,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN PUSKESMAS TAMBLONG,JL. TAMBLONG,123,METER PERSEGI,2017
635,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN PULAU JALAN JAWA/MERDEKA,JL. MERDEKA,120,METER PERSEGI,2017
636,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,JALUR PERINTIS KEMERDEKAAN,JL. PRINTIS KEMERDEKAAN,105.95,METER PERSEGI,2017
637,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN JL. MEKAR INDAH (PERUMAHAN BUMI ASRI PADASUKA III),JL. MEKAR INDAH,85.1,METER PERSEGI,2017
638,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN BRAGA - LEMBONG,JL. LEMBONG,55,METER PERSEGI,2017
639,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TAMAN DEPAN MASJID AL UKHUWAH,JL. WASTUKENCANA/JL. ACEH,54,METER PERSEGI,2017
640,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN LAP. UJUG BERUNG/ALUN-ALUN,JL. UJUNG BERUNG,5089,METER PERSEGI,2017
641,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN UJUNG BERUNG INDAH 1,KOMPLEK UJUNG BERUNG,982,METER PERSEGI,2017
642,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN SUKUP BARU,JL. SUKUP BARU,458,METER PERSEGI,2017
643,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN UJUNG BERUNG INDAH 2,JL. DEPAN TK,250,METER PERSEGI,2017
644,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN RT.03 RW.05 KOMP. MAYANG LIGAR,KELURAHAN PASIR ENDAH,200,METER PERSEGI,2017
645,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN UJUNG BERUNG INDAH 4,JL. PINTU MASUK KOMPLEK,148,METER PERSEGI,2017
646,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN RW.13 KEL. PASIR JATI,KELURAHAN PASIRJATI,140,METER PERSEGI,2017
647,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN SUKUP,JL. SUKUP,81,METER PERSEGI,2017
648,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,TAMAN UJUNG BERUNG INDAH 3,JL. BUNDERAN,59,METER PERSEGI,2017
649,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN WARINGIN,-,198.1,METER PERSEGI,2018
650,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN RAJAWALI/ARJUNA,-,376,METER PERSEGI,2018
651,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,JALUR SUDIRMAN,-,3158.02,METER PERSEGI,2018
652,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TPJ SUDIRMAN - RAJAWALI,-,825.54,METER PERSEGI,2018
653,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,BUNDERAN SUDIRMAN,-,735,METER PERSEGI,2018
654,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,JALUR GARUDA BARAT,-,2405,METER PERSEGI,2018
655,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,JALUR ELANG,-,1395.67,METER PERSEGI,2018
656,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN CIMINDI,-,1557.21,METER PERSEGI,2018
657,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN YAPLUN,-,50,METER PERSEGI,2018
658,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN SUDUT RAJAWALI,-,666.35,METER PERSEGI,2018
659,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,LAPANG ELANG,-,10306,METER PERSEGI,2018
660,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,JALUR GARUDA TIMUR,-,2968.13,METER PERSEGI,2018
661,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN RW. 04,KELURAHAN DUNGUCARIANG,110,METER PERSEGI,2018
662,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN RW. 09,KELURAHAN KEBUN JERUK,130,METER PERSEGI,2018
663,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN RW 07 BELAKANG KANTOR,KELURAHAN MALEBER,210,METER PERSEGI,2018
664,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,TAMAN RW 07,KELURAHAN KEBON JERUK,76,METER PERSEGI,2018
665,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 02,KELURAHAN ANTAPANI TENGAH,171,METER PERSEGI,2018
666,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 03,KELURAHAN ANTAPANI KULON,324,METER PERSEGI,2018
667,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 06,KELURAHAN ANTAPANI WETAN,468.4,METER PERSEGI,2018
668,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 15,KELURAHAN ANTAPANI KIDUL,430.5,METER PERSEGI,2018
669,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 17,KELURAHAN ANTAPANI TENGAH,220.28,METER PERSEGI,2018
670,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 09,KELURAHAN ANTAPANI KIDUL,320,METER PERSEGI,2018
671,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 24,KELURAHAN ANTAPANI TENGAH,194.46,METER PERSEGI,2018
672,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 01,KELURAHAN ANTAPANI TENGAH,62.34,METER PERSEGI,2018
673,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 02,KELURAHAN ANTAPANI KULON,191.07,METER PERSEGI,2018
674,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 07,KELURAHAN PASIRWANGI,590.11,METER PERSEGI,2018
675,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN JATIWANGI BLOK 26,JL. JATIWANGI 10,237,METER PERSEGI,2018
676,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN TERUSAN JALAN JAKARTA,JL. TERUSAN JAKARTA BARAT,343,METER PERSEGI,2018
677,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RENGASDENGLOK,JL. RENGASDENGLOK II/IV,988,METER PERSEGI,2018
678,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN SUBANG BLOK 5,JL. SUBANG,1826,METER PERSEGI,2018
679,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN KADIPATEN-CICALENGKA,JL. KADIPATEN IX,887,METER PERSEGI,2018
680,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN PURWAKARTA-KADIPATEN,JL. PURWAKARTA,1563,METER PERSEGI,2018
681,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN KUNINGAN BLOK 20,JL. KUNINGAN 6-8,252,METER PERSEGI,2018
682,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN KADIPATEN BLOK 12,JL. KADIPATEN 5,237,METER PERSEGI,2018
683,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN JATIWANGI,JL. JATIWANGI,1256,METER PERSEGI,2018
684,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN CIKAMPEK,JL. CIKAMPEKBLOK 9,624,METER PERSEGI,2018
685,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN ANTAPANI LAMA,-,102,METER PERSEGI,2018
686,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 03 ANTAPANI TENGAH,JL. SUBANG II,55,METER PERSEGI,2018
