id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kelurahan,kecamatan,latitude,longitude
8373,32,JAWA BARAT,3273,KOTA BANDUNG,FRIENDS SUNDA RESTO,JL. BKR NO.85,2024,Ancol,,-6.9380394,107.6164363
8374,32,JAWA BARAT,3273,KOTA BANDUNG,KANTIN DAPUR AMBU,JL. PASIR SALAM,2024,Ancol,,-6.9426377,107.6171483
8375,32,JAWA BARAT,3273,KOTA BANDUNG,TUMMY'S TACO MEXICAN CUISINE BANDUNG,JL. PASIR SALAM VIII NO.1,2024,,,,
8376,32,JAWA BARAT,3273,KOTA BANDUNG,AGJ – AYAM GEPREK JOGJA RAMDAN,JL. MOCH. RAMDAN NO.37,2024,,,,
8377,32,JAWA BARAT,3273,KOTA BANDUNG,RIRIS HOT CHICKEN,JL. PASIR SALAM III NO.23,2024,,,,
8378,32,JAWA BARAT,3273,KOTA BANDUNG,KELUARGA OJOL JAWA (KOJA),JL. BKR NO.96,2024,Ancol,,-6.9380394,107.6164363
8379,32,JAWA BARAT,3273,KOTA BANDUNG,ENALICIOUZ COFFEE DESSERT PASTA,JL. KEMBAR TIMUR IV NO.22 A,2024,,,,
8380,32,JAWA BARAT,3273,KOTA BANDUNG,MY DIMSUM PASIR SALAM,JL. PASIR SALAM VI NO.5,2024,,,,
8381,32,JAWA BARAT,3273,KOTA BANDUNG,YOSHINOYA GRAND YOGYA KEPATIHAN BANDUNG,GRAND YOGYA KEPATIHAN JL. DEWI SARTIKA NO.18,2024,,,,
8382,32,JAWA BARAT,3273,KOTA BANDUNG,BAR AREA98,JL. DEWI SARTIKA NO.53,2024,Pungkur,,-6.9305735,107.6055534
8383,32,JAWA BARAT,3273,KOTA BANDUNG,FOODCOURT ALUN ALUN BANDUNG,JL. ASIA AFRIKA NO.78,2024,Burangrang,,-6.9237961,107.6181758
8384,32,JAWA BARAT,3273,KOTA BANDUNG,KAYON PATISSERIE,JL. JEMBATAN BARU NO.31-33,2024,,,,
8385,32,JAWA BARAT,3273,KOTA BANDUNG,CHATIME - YOGYA KEPATIHAN BANDUNG,JL. DEWI SARTIKA NO.16,2024,Pungkur,,-6.9305735,107.6055534
8386,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI ALAM SUNDA,JL. OTTO ISKANDAR DINATA NO.267,2024,,,,
8387,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI IBU IMAS,JL. BALONGGEDE NO.67 / 48 / 38 / 93,2024,,,,
8388,32,JAWA BARAT,3273,KOTA BANDUNG,SOLARIA KING'S SHOPPING CENTER,"SOLARIA KINGS SHOPPING CENTER, JL. KEPATIHAN NO.17",2024,,,,
8389,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA HUT RESTORAN - KING PLAZA,JL.KEPATIHAN NO.11-17 KING PLAZA BANDUNG LT.GF UNIT GF-09A,2024,,,,
8390,32,JAWA BARAT,3273,KOTA BANDUNG,MIMI CUCU DI TERAS,JL. PASUNDAN NO.48,2024,Pungkur,,-6.9297811,107.6084506
8391,32,JAWA BARAT,3273,KOTA BANDUNG,PORK SATAY POINT,JL. PUNGKUR NO.139A,2024,,,,
8392,32,JAWA BARAT,3273,KOTA BANDUNG,SOLARIA - PLAZA PARAHYANGAN,JL. DALEM KAUM NO.54,2024,Balonggede,,-6.9225845,107.6080102
8393,32,JAWA BARAT,3273,KOTA BANDUNG,BAKMI PARAHYANGAN - DALEM KAUM,JL. DALEM KAUM NO.12,2024,Balonggede,,-6.9225845,107.6080102
8394,32,JAWA BARAT,3273,KOTA BANDUNG,CLEMMONS 3,"F3 PASARAYA KEPATIHAN, JL. KEPATIHAN, NO. 18, BALONG GEDE,
  REGOL, 40251 BANDUNG, INDONESIA",2024,,,,
8395,32,JAWA BARAT,3273,KOTA BANDUNG,CALIFORNIA FRIED CHICKEN KINGS,JL. KEPATIHAN NO.19,2024,Balonggede,,-6.9232795,107.6050471
8396,32,JAWA BARAT,3273,KOTA BANDUNG,A & W RESTORAN KHAS AMERIKA,JL. KEPATIHAN NO.11-17,2024,,,,
8397,32,JAWA BARAT,3273,KOTA BANDUNG,IGA BAKAR EKO,"F3 PASARAYA KEPATIHAN, JL. KEPATIHAN, NO. 18, BALONG GEDE,
  REGOL, 40251 BANDUNG, INDONESIA",2024,,,,
8398,32,JAWA BARAT,3273,KOTA BANDUNG,BELGIAN WAFEL,JL. KEPATIHAN NO.11-17,2024,,,,
8399,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S - THE KING'S,"KING'S PLAZA BANDUNG, JL. KEPATIHAN NO.11-17",2024,,,,
8400,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN DINNER FOOD,HALTE LENGKONG BESAR SDN LENGKONG,2024,,,,
8401,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN RACING,"3JF4+MP8, JL. KAUTAMAAN ISTRI",2024,,,,
8402,32,JAWA BARAT,3273,KOTA BANDUNG,MISS HEALTHY FOOD,"KOMPLEK GRIYA BANDUNG ASRI, JL. LENGKONG TENGAH I BLOK B 231,
  RT.07/RW.13",2024,,,,
8403,32,JAWA BARAT,3273,KOTA BANDUNG,SUKI SOBA RESTAURANT,JL. KEPATIHAN NO.18,2024,Balonggede,,-6.9232795,107.6050471
8404,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN PADANG USAHA BUNDA,"JALAN DALEM KAUM NO.48-52, BASEMENT MD PLAZA",2024,,,,
8405,32,JAWA BARAT,3273,KOTA BANDUNG,CANARY PIZZA HOUSE,JL. KEPATIHAN NO.10A,2024,,,,
8406,32,JAWA BARAT,3273,KOTA BANDUNG,YO RAMEN KEPATIHAN,JL. KEPATIHAN NO.18,2024,Balonggede,,-6.9232795,107.6050471
8407,32,JAWA BARAT,3273,KOTA BANDUNG,MAKAN DI RUMAH,JL. SASAK GANTUNG NO.29,2024,Cikawao,,-6.9261499,107.6115046
8408,32,JAWA BARAT,3273,KOTA BANDUNG,H 234 DIN AREA !!!,JL. H. SAMSUDIN NO.32,2024,,,,
8409,32,JAWA BARAT,3273,KOTA BANDUNG,DIERNÜ COFFEE & MEAL,JL. KOTABARU RAYA NO.32,2024,,,,
8410,32,JAWA BARAT,3273,KOTA BANDUNG,BUMI SUNDA RESTO,JL. BKR NO.184 NO. 182,2024,,,,
8411,32,JAWA BARAT,3273,KOTA BANDUNG,ZUPA ZUPA ORANGE,JL. MOCH. TOHA NO.58,2024,,,,
8412,32,JAWA BARAT,3273,KOTA BANDUNG,BAKMI [SAWAH],JL. SAWAH KURUNG NO.14C,2024,,,,
8413,32,JAWA BARAT,3273,KOTA BANDUNG,DAKBAL X HOT OPPA,JL. SAWAH KURUNG NO.21,2024,,,,
8414,32,JAWA BARAT,3273,KOTA BANDUNG,NICE BURGER,JL. H. SAMSUDIN NO.1,2024,,,,
8415,32,JAWA BARAT,3273,KOTA BANDUNG,SEBLAK DAN KEDAI ROO TINN (JUICE ),"RUMAH ABU YG ADA BANNER JUS BIRU DAN GEROBAK BIRU BESAR, JL.
  OTTO ISKANDAR DINATA GG. TEGALLEGA NO.541A",2024,,,,
8416,32,JAWA BARAT,3273,KOTA BANDUNG,FFC FRIED CHICKEN,"JL. TERUSAN SAWAH KURUNG IV JL. KOMP. PLN CIATEUL III NO.278,
  RT.002/RW.009",2024,,,,
8417,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GEPREK CNC,JL. KOTABARU III NO.2,2024,,,,
8418,32,JAWA BARAT,3273,KOTA BANDUNG,KANTIN RAI JL. SAWAH KURUNG,JL. SAWAH KURUNG IV NO.8,2024,,,,
8419,32,JAWA BARAT,3273,KOTA BANDUNG,PANCAKE DURIAN ASALI MEDAN,JL. MOCH. RAMDAN NO.74,2024,,,,
8420,32,JAWA BARAT,3273,KOTA BANDUNG,RAMEN JUARA,"3J95+2CF, JL. H. SAMSUDIN",2024,,,,
8421,32,JAWA BARAT,3273,KOTA BANDUNG,ETSU RAMEN,JL. IBU INGGIT GARNASIH NO.5/20,2024,,,,
8422,32,JAWA BARAT,3273,KOTA BANDUNG,SEBLAK MUNOS,JL. KOTABARU RAYA NO.15,2024,,,,
8423,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI TEGAL 24 JAM,JL. MOCH. RAMDAN NO.7,2024,,,,
8424,32,JAWA BARAT,3273,KOTA BANDUNG,CUPOLA ID BKR,JL. BKR NO.118B,2024,,,,
8425,32,JAWA BARAT,3273,KOTA BANDUNG,V AND V,JL. SRIWIJAYA NO.27,2024,Ciseureuh,,-6.94836,107.6125161
8426,32,JAWA BARAT,3273,KOTA BANDUNG,CELDI CATERING,JL. SRIGADIS NO.19,2024,Cigereleng,,-6.9364337,107.6117162
8427,32,JAWA BARAT,3273,KOTA BANDUNG,DIETPLUS INDONESIA,JL. KEMBAR II NO.14,2024,,,,
8428,32,JAWA BARAT,3273,KOTA BANDUNG,HG BANDUNG,JL. KEMBAR BARAT NO.43,2024,Cigereleng,,-6.9415996,107.6121355
8429,32,JAWA BARAT,3273,KOTA BANDUNG,NYARI COFFEE,JL. SRIWIJAYA NO.98,2024,Ciseureuh,,-6.94836,107.6125161
8430,32,JAWA BARAT,3273,KOTA BANDUNG,DAILY CAFETARIA,JL. SRIWIJAYA NO.6A,2024,,,,
8431,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI SRIPOHACI 12,JL. SRIPOHACI NO.12,2024,Cigereleng,,-6.9365458,107.6128329
8432,32,JAWA BARAT,3273,KOTA BANDUNG,KITA STEAMBOAT & YAKINIKU RAMDHAN BANDUNG,JL. MOCH. RAMDAN NO.63B,2024,,,,
8433,32,JAWA BARAT,3273,KOTA BANDUNG,TOPPIE BURGER - KEMBAR,JL. KEMBAR BARU NO.14A,2024,,,,
8434,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI IBU RESMI,JL. BKR NO.125,2024,,,,
8435,32,JAWA BARAT,3273,KOTA BANDUNG,FRIED CHICKEN KRENCHISE,"3J46+C28, JL. KEMBAR INDAH",2024,,,,
8436,32,JAWA BARAT,3273,KOTA BANDUNG,OBOT FRIED CHICKEN,3J65+VFV,2024,,,,
8437,32,JAWA BARAT,3273,KOTA BANDUNG,OK CHICKEN,"3J56+XX9, JL. KEMBAR BARU",2024,,,,
8438,32,JAWA BARAT,3273,KOTA BANDUNG,CHAN'Z BURGER,JL. MOCH. TOHA NO.155,2024,,,,
8439,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN WENDY SAIYO,3J54+VQ2,2024,,,,
8440,32,JAWA BARAT,3273,KOTA BANDUNG,ZENSEI,JL. SRIPOHACI NO.5,2024,,,,
8441,32,JAWA BARAT,3273,KOTA BANDUNG,BOY SEAFOOD,JL. BKR NO.113,2024,,,,
8442,32,JAWA BARAT,3273,KOTA BANDUNG,SATE RUMAHAN,GG. MOH. RAMDAN II NO.133,2024,,,,
8443,32,JAWA BARAT,3273,KOTA BANDUNG,"RAMEN, DIMSUM, & SIOMAY SPB - GRABKITCHEN",JL. MOCH. RAMDAN NO.79,2024,,,,
8444,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI 16 CHINESE FOOD HALAL,JL. KEMBAR TIMUR NO.16,2024,,,,
8445,32,JAWA BARAT,3273,KOTA BANDUNG,BIG BURGER BKR,JL. BKR NO.131A,2024,,,,
8446,32,JAWA BARAT,3273,KOTA BANDUNG,BAKMIE AYAM UDANG KHAS KALIMANTAN,"LAPANGAN TEGALLEGA GERBANG 6, JL. MOCH. TOHA",2024,,,,
8447,32,JAWA BARAT,3273,KOTA BANDUNG,BENDOL HOME,GG. H. AHMAD NO.24,2024,Jelegong,Kabupaten Bandung,-6.9604536,107.5284819
8448,32,JAWA BARAT,3273,KOTA BANDUNG,CAFE JALIL,"PS. KEMBAR MAS, JL. MOCH. TOHA",2024,,,,
8449,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI SUNDA,JL. BABAKAN PRIANGAN I NO.11,2024,,,,
8450,32,JAWA BARAT,3273,KOTA BANDUNG,HAKKAN DIMSUM,"2JW6+PX5, GG. H. AHMAD",2024,,,,
8451,32,JAWA BARAT,3273,KOTA BANDUNG,PADMA VEGETA (VEGETARIAN FOODSTUFF SUPPLIER),"BATU MAS NUSA INDAH (MSK SAMPING GRAHA FORTUNA, JL. MENGGER
  GIRANG I NO.BB-11",2024,,,,
8452,32,JAWA BARAT,3273,KOTA BANDUNG,ADON BAR AND RESTO,JL. PASIRLUYU NO.128-129,2024,,,,
8453,32,JAWA BARAT,3273,KOTA BANDUNG,NAYUKI DIMSUM,JL. MENGGER GIRANG NO.2,2024,,,,
8454,32,JAWA BARAT,3273,KOTA BANDUNG,MASAKAN ARAB ENAK DI BANDUNG,JL. MENGGER GIRANG I NO.1,2024,,,,
8455,32,JAWA BARAT,3273,KOTA BANDUNG,BUFFET TIM138,"3J69+PM8, JL. BKR LKR. SEL.",2024,,,,
8456,32,JAWA BARAT,3273,KOTA BANDUNG,WINGZ O WINGZ,JL. BKR NO.93,2024,Ancol,,-6.9380394,107.6164363
8457,32,JAWA BARAT,3273,KOTA BANDUNG,COSMODOG,JL. PASIRWANGI RAYA NO.23,2024,,,,
8458,32,JAWA BARAT,3273,KOTA BANDUNG,FAST FOOD RESTAURANT,"2JX9+65W, JL. MENGGER GIRANG IV",2024,,,,
8459,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG BADJIGOER DE KLINIEK,JL. MOCH. TOHA NO.36,2024,,,,
8460,32,JAWA BARAT,3273,KOTA BANDUNG,POINT COFFEE,JL. OTTO ISKANDAR DINATA NO.467,2024,,,,
8461,32,JAWA BARAT,3273,KOTA BANDUNG,SHABAB KEBULI,JL. SUBRATA NO.8,2024,,,,
8462,32,JAWA BARAT,3273,KOTA BANDUNG,CERITA BURGER,JL. PUNGKUR NO.82C,2024,,,,
8463,32,JAWA BARAT,3273,KOTA BANDUNG,SATE KHAS SENAYAN PARIS VAN JAVA,"PARIS VAN JAVA, JL. SUKAJADI NO.137-139",2024,,,,
8464,32,JAWA BARAT,3273,KOTA BANDUNG,ZENBU PVJ,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139",2024,,,,
8465,32,JAWA BARAT,3273,KOTA BANDUNG,TOM SUSHI PARIS VAN JAVA,"PARIS VAN JAVA MALL, UNIT CL - 05, JL. SUKAJADI NO.131 - 139",2024,,,,
8466,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE,"131-139, PVJ SKY LEVEL SL-C 21 JL.SUKAJADI NO",2024,,,,
8467,32,JAWA BARAT,3273,KOTA BANDUNG,BAKERZIN PARIS VAN JAVA,JL. SUKAJADI NO.169,2024,,,,
8468,32,JAWA BARAT,3273,KOTA BANDUNG,A&W,"PARIS VAN JAVA, MALL LT.CL #7, JL. SUKAJADI NO.137-139",2024,,,,
8469,32,JAWA BARAT,3273,KOTA BANDUNG,PEPPER LUNCH,"PARIS VAN JAVA, PARIS VAN JAVA MALL BLOK RL-A-08, JL. SUKAJADI
  NO. 137 - 139",2024,,,,
8470,32,JAWA BARAT,3273,KOTA BANDUNG,GYU-KAKU JAPANESE BBQ,"PVJ. RESORT LEVEL, PARIS VAN JAVA, JL. SUKAJADI NO.131-139
  UNIT. # B60",2024,,,,
8471,32,JAWA BARAT,3273,KOTA BANDUNG,"TORIKU PVJ ""SATE JEPANG"" HALAL",JL. SUKAJADI NO.131-139,2024,,,,
8472,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI PARIS VAN JAVA,PARIS VAN JAVA MALL SL-25,2024,Pasteur,,-6.8890732,107.5960928
8473,32,JAWA BARAT,3273,KOTA BANDUNG,KASUGAI FAMILY RESTO,"PARIS VAN JAVA MALL CONCOURSE LEVEL, UNIT CL-06",2024,,,,
8474,32,JAWA BARAT,3273,KOTA BANDUNG,RAMENYA! PVJ,JL. SUKAJADI NO.131-139,2024,,,,
8475,32,JAWA BARAT,3273,KOTA BANDUNG,TJENDANA BISTRO,JL. SUKAJADI NO.181,2024,,,,
8476,32,JAWA BARAT,3273,KOTA BANDUNG,TIPZY BAR BDG,JL. SUKAJADI NO.173A,2024,,,,
8477,32,JAWA BARAT,3273,KOTA BANDUNG,DK13 BAR & RESTO,JL. SUKAJADI NO.173A,2024,,,,
8478,32,JAWA BARAT,3273,KOTA BANDUNG,SALADBAR HADIKITCHEN (PARIS VAN JAVA),PARIS VAN JAVA,2024,Pasteur,,-6.8890732,107.5960928
8479,32,JAWA BARAT,3273,KOTA BANDUNG,MIA CATERING,JL. KARANG TINEUNG INDAH II NO.22,2024,,,,
8480,32,JAWA BARAT,3273,KOTA BANDUNG,"FORE COFFEE - PARIS VAN JAVA, BANDUNG","PARIS VAN JAVA, LANTAI DASAR UNIT RC-L-21, JL. SUKAJADI
  NO.131-139",2024,,,,
8481,32,JAWA BARAT,3273,KOTA BANDUNG,ADIEU CAFÉ,JL. KARANG TINGGAL NO.28,2024,,,,
8482,32,JAWA BARAT,3273,KOTA BANDUNG,SALAD POINT ID PARIS VAN JAVA,PARIS VAN JAVA,2024,Pasteur,,-6.8890732,107.5960928
8483,32,JAWA BARAT,3273,KOTA BANDUNG,IS COFFEE,"PARIS VAN JAVA, JL. SUKAJADI NO.117",2024,,,,
8484,32,JAWA BARAT,3273,KOTA BANDUNG,2 TANG CAFE,"PARIS VAN JAVA, JL. SUKAJADI BLOK I NO.131-139 SKY LEVEL NO. 6",2024,,,,
8485,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI LAY,"PARIS VAN JAVA, JL. SUKAJADI NO. 137 - 139 PARIS VAN JAVA
  MALL, LT. GL - D12B",2024,,,,
8486,32,JAWA BARAT,3273,KOTA BANDUNG,FORE COFFEE - PARIS VAN JAVA,JL. KARANG TINGGAL GG. H. DURAHMAN NO.3,2024,,,,
8487,32,JAWA BARAT,3273,KOTA BANDUNG,DOT DRINK LIKE OLD TIMES,"PARIS VAN JAVA, JL.SUKAJADI NO.131-139 PARIS VAN JAVA BANDUNG,
  LT.SKYLEVEL",2024,,,,
8488,32,JAWA BARAT,3273,KOTA BANDUNG,ARAH COFFEE PASUNDAN,JL. SUKAJADI NO.204,2024,,,,
8489,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI IN,JL. KARANG TINGGAL NO.30,2024,,,,
8490,32,JAWA BARAT,3273,KOTA BANDUNG,RM SAUNG BALE KAMBANG,JL. BUNGUR NO.2,2024,,,,
8491,32,JAWA BARAT,3273,KOTA BANDUNG,DERMAGA AYCE,JL. BUNGUR NO.2,2024,,,,
8492,32,JAWA BARAT,3273,KOTA BANDUNG,TIGA WONTON PVJ BANDUNG,PARIS VAN JAVA,2024,Pasteur,,-6.8890732,107.5960928
8493,32,JAWA BARAT,3273,KOTA BANDUNG,THE DUCK KING,"PARIS VAN JAVA LT. GF UNIT C18 NO. 137, JL. SUKAJADI
  NO.131-139",2024,,,,
8494,32,JAWA BARAT,3273,KOTA BANDUNG,DEJUVE LITTLE TAIWAN.ID,JL.SUKAJADI 137-139 - PARIS VAN JAVA MALL - UNIT SL 11D,2024,,,,
8495,32,JAWA BARAT,3273,KOTA BANDUNG,BAO DIMSUM PVJ,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139 UNIT RL C.15",2024,,,,
8496,32,JAWA BARAT,3273,KOTA BANDUNG,TA WAN - PARIS VAN JAVA,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139",2024,,,,
8497,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM RIZKY,JL. SUKAGALIH II NO.24,2024,,,,
8498,32,JAWA BARAT,3273,KOTA BANDUNG,YO! NOODLE,"RESORT LEVEL, UNIT RL, PARIS VAN JAVA, B-66, LG",2024,,,,
8499,32,JAWA BARAT,3273,KOTA BANDUNG,LAO DIMSUM,"PARIS VAN JAVA, GF , JL. SUKAJADI NO. 137-138 , CIPEDES ,
  40162 BANDUNG , SUKAJADI , JAWA BARAT",2024,,,,
8500,32,JAWA BARAT,3273,KOTA BANDUNG,REMPAH BISTRO,"PARIS VAN JAVA, JL. SUKAJADI NO.131 - 139",2024,,,,
8501,32,JAWA BARAT,3273,KOTA BANDUNG,ZENBU RESTO,"PARIS VAN JAVA, MALL PARIS VAN RL- B-59",2024,,,,
8502,32,JAWA BARAT,3273,KOTA BANDUNG,BING SOO KOREAN FOOD CAFE,JL. BUNGUR NO.25,2024,Desa Babakan,Kabupaten Bandung,-7.0808882,107.6936061
8503,32,JAWA BARAT,3273,KOTA BANDUNG,DJOURNAL COFFEE MALL PARIS VAN JAVA,JL. SUKAJADI NO.137,2024,,,,
8504,32,JAWA BARAT,3273,KOTA BANDUNG,NAKED DOUGH PARIS VAN JAVA,"MALL PARIS VAN JAVA UNIT GL-A09, GROUND FL, JL. SUKAJADI
  NO.131-139",2024,,,,
8505,32,JAWA BARAT,3273,KOTA BANDUNG,YAMATO GYUKATSU,"PARIS VAN JAVA, RESORT LEVEL 69",2024,,,,
8506,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS,"PARIS VAN JAVA, UNIT 16B, JL. SUKAJADI NO.131-139",2024,,,,
8507,32,JAWA BARAT,3273,KOTA BANDUNG,ZUKI SUKI PARIS VAN JAVA,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139 LT.RL",2024,,,,
8508,32,JAWA BARAT,3273,KOTA BANDUNG,THE ALLUVIA - TAPAS & DRINK,"PARIS VAN JAVA, THE ALLUVIA TAPAS & DRINKS PVJ - RESORT
  LIFESTYLE PLACE, UNIT SKYLEVEL-1-20",2024,,,,
8509,32,JAWA BARAT,3273,KOTA BANDUNG,BEAUTY IN THE POT AT PARIS VAN JAVA,"PARIS VAN JAVA MALL SKY LEVEL, SL-05A, JL. SUKAJADI NO.131-139",2024,,,,
8510,32,JAWA BARAT,3273,KOTA BANDUNG,JIGANASUKI,JL. SUKAJADI NO.201,2024,,,,
8511,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI SUNDAE'MI,JL. SUKAGALIH II,2024,Cipedes,,-6.8918086,107.5948648
8512,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI HIRO • PARIS VAN JAVA,"PARIS VAN JAVA, JL. SUKAJADI",2024,,,,
8513,32,JAWA BARAT,3273,KOTA BANDUNG,MARUGAME UDON,"PARIS VAN JAVA, LANTAI GF, JL. SUKAJADI NO.131-139",2024,,,,
8514,32,JAWA BARAT,3273,KOTA BANDUNG,SOUR SALLY • PVJ MALL,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139 LANTAI RL",2024,,,,
8515,32,JAWA BARAT,3273,KOTA BANDUNG,KARI KARE,"PARIS VAN JAVA, JALAN SUKAJADI NO.131 CIPEDES KECAMATAN
  SUKAJADI PARIS VAN JAVA CONCOURSE LEVEL (CL",2024,,,,
8516,32,JAWA BARAT,3273,KOTA BANDUNG,PRESSNPLAY,JL. KARANG LAYUNG NO.24,2024,,,,
8517,32,JAWA BARAT,3273,KOTA BANDUNG,FISH & CO. - PVJ,JL. SUKAJADI NO.137-139,2024,,,,
8518,32,JAWA BARAT,3273,KOTA BANDUNG,ARABIAN KEBAB JLN.K.TINEUNG,JL. KARANG TINEUNG NO.1,2024,,,,
8519,32,JAWA BARAT,3273,KOTA BANDUNG,SOLARIA • PVJ,"SOLARIA PARIS VAN JAVA MALL LANTAI LG, JL. SUKAJADI NO.137/139",2024,,,,
8520,32,JAWA BARAT,3273,KOTA BANDUNG,FACHOCO MACARON PVJ MALL,PARIS VAN JAVA,2024,Pasteur,,-6.8890732,107.5960928
8521,32,JAWA BARAT,3273,KOTA BANDUNG,GULA MERAH,"MALL, PARIS VAN JAVA, JL. SUKAJADI NO.131-139 LT.RL",2024,,,,
8522,32,JAWA BARAT,3273,KOTA BANDUNG,KLIK CHICKEN,"4H5W+FF6, JL. SUKARESIK",2024,,,,
8523,32,JAWA BARAT,3273,KOTA BANDUNG,L.A CHICKEN,"GG. H. DURAHMAN JL. KARANG TINGGAL DALAM NO.7, RT.8/RW.11",2024,,,,
8524,32,JAWA BARAT,3273,KOTA BANDUNG,KIARRA FRIED CHICKEN,"KARANG TINEUNG, JL. KARANG TINEUNG NO.DALAM, RT.03 RW03/RW.03",2024,,,,
8525,32,JAWA BARAT,3273,KOTA BANDUNG,FONDUE,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139",2024,,,,
8526,32,JAWA BARAT,3273,KOTA BANDUNG,CHIA-YO,"PARIS VAN JAVA, JALAN SUKAJADI NO.131-139, PARIS VAN JAVA
  MALL, LANTAI RL 10, CIPEDES, SUKAJADI",2024,,,,
8527,32,JAWA BARAT,3273,KOTA BANDUNG,FRUITY HEALTHY AND DELICIOUS DRINK PVJ,"PARIS VAN JAVA, JALAN SUKAJADI NO.131-139, PARIS VAN JAVA,
  LANTAI CL",2024,,,,
8528,32,JAWA BARAT,3273,KOTA BANDUNG,FOOD BANDUNG,"GG. PAK ELAS NO.7 NO 112, RT.07/RW.08",2024,,,,
8529,32,JAWA BARAT,3273,KOTA BANDUNG,MO-GURI KOREAN CORNDOG,"PARIS VAN JAVA, LT.P5 CGV, JL. SUKAJADI NO.137",2024,,,,
8530,32,JAWA BARAT,3273,KOTA BANDUNG,TASTE INDONESIAN CULINARY HERITAGE,"PARIS VAN JAVA, GF , JL. SUKAJADI NO. 137-138 , CIPEDES ,
  40162 BANDUNG , SUKAJADI , JAWA BARAT",2024,,,,
8531,32,JAWA BARAT,3273,KOTA BANDUNG,"KABOBS - PREMIUM KEBAB, PARIS VAN JAVA LT. CL",JL. SUKAJADI NO.131-139,2024,,,,
8532,32,JAWA BARAT,3273,KOTA BANDUNG,MONTARO - PVJ,"PARIS VAN JAVA, JL. SUKAJADI",2024,,,,
8533,32,JAWA BARAT,3273,KOTA BANDUNG,HAENG-UN KOREAN BBQ & HOMEMADE DISHES,PARIS VAN JAVA,2024,Pasteur,,-6.8890732,107.5960928
8534,32,JAWA BARAT,3273,KOTA BANDUNG,THE AMBASSADOR RESTAURANT,JL. DR. DJUNJUNAN NO.96,2024,,,,
8535,32,JAWA BARAT,3273,KOTA BANDUNG,LA COMPAGNIE FRANCAISE DES MACARONS,"PARIS VAN JAVA, JL. SUKAJADI D NO.131-139 GLAMOUR LEVEL, NO.
  12 B",2024,,,,
8536,32,JAWA BARAT,3273,KOTA BANDUNG,QUA - LI,"PARIS VAN JAVA, PARIS VAN JAVA LANTAI LG UNIT CL 02, JL.
  SUKAJADI NO.137-139, CIPEDES",2024,,,,
8537,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA E BIRRA,"PARIS VAN JAVA, JL. SUKAJADI NO.131 — 139 RL",2024,,,,
8538,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG MASBOY,"4H7V+2JG, JL. KARANG TINEUNG INDAH DALAM",2024,,,,
8539,32,JAWA BARAT,3273,KOTA BANDUNG,TOUS LES JOURS,"PARIS VAN JAVA, LT.P5 CGV, JL. SUKAJADI NO.137",2024,,,,
8540,32,JAWA BARAT,3273,KOTA BANDUNG,KIRO RAMEN,JL. KARANG TINGGAL NO.24,2024,,,,
8541,32,JAWA BARAT,3273,KOTA BANDUNG,RAMEN1 PVJ BANDUNG,"PARIS VAN JAVA, JL. SUKAJADI",2024,,,,
8542,32,JAWA BARAT,3273,KOTA BANDUNG,ITADAKIMASU BANDUNG,"MALL, LT. RL, JL. SUKAJADI NO.131-139",2024,,,,
8543,32,JAWA BARAT,3273,KOTA BANDUNG,SAHABAT RICEBOX,"JL. KARANG TINEUNG INDAH DALAM NO.80B, RT.05/RW.05",2024,,,,
